Index1,Index2,Index3,Value1,Value2
acet,RB,acet_O_tetramer,"[2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.
 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.  5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8
 5.9 6.  6.1 6.2 6.3 6.4 6.5 6.6 6.7 6.8 6.9 7.  7.1 7.2 7.3 7.4 7.5 7.6
 7.7 7.8 7.9 8. ]","[1056.942635  978.678281  923.450397  797.133005  731.534903  653.308696
  587.419846  533.158184  486.541385  443.506408  400.366649  354.357664
  304.624568  252.438886  199.988114  149.282959  101.746532   58.336006
   19.658972  -14.03357   -42.746792  -66.689343  -86.210538 -101.747311
 -113.780946 -122.801435 -129.279721 -133.649393 -136.297427 -137.561335
 -137.729936 -137.045966 -135.709695 -133.883365 -131.696138 -129.249332
 -126.621582 -123.873772 -121.053576 -118.19926  -115.342346 -112.509078
 -109.720944 -106.994791 -104.342926 -101.773377  -99.290354  -96.894863
  -94.585432  -92.358869  -90.211018  -88.137413  -86.133771  -84.196309
  -82.321894  -80.508076  -78.753048  -77.05556 ]"
acet,CS,bisector,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 848.16692   634.166708  475.711343  344.923823  235.184988  144.856199
   72.861085   17.16815   -24.865013  -55.922689  -78.396911  -94.262292
 -105.08154  -112.080944 -116.223525 -118.256875 -118.749892 -118.128987
 -116.713215 -114.744172 -112.408753 -109.855504 -107.204339 -104.547786
 -101.945631  -99.422349  -96.976074  -94.594261  -92.26447   -89.977827
  -87.729706  -85.52026   -83.354393  -81.240569  -79.188755  -77.20843
  -75.307243  -73.490405  -71.760586  -70.118068  -68.561023  -67.085862
  -65.687631  -64.360439  -63.097889  -61.893479]"
acet,CS,120,"[2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5 3.6 3.7
 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.  5.1 5.2 5.3 5.4 5.5
 5.6 5.7 5.8 5.9 6. ]","[ -58.474089  -75.461197  -87.034459  -94.563613  -99.073573 -101.345328
 -102.010164 -101.56726  -100.38385   -98.715031  -96.734325  -94.561343
  -92.281745  -89.95973   -87.644457  -85.372239  -83.167181  -81.04228
  -79.001447  -77.042103  -75.158008  -73.342016  -71.58828   -69.893472
  -68.256927  -66.679975  -65.16492   -63.714052  -62.328887  -61.009715
  -59.755425  -58.563562  -57.430554  -56.352036  -55.323213  -54.339212
  -53.395379  -52.4875    -51.611943  -50.765705  -49.946398]"
acet,CS,180,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 177.711726   93.966506   32.492647  -12.962134  -46.1239    -69.607547
  -85.558829  -95.809851 -101.904965 -105.051326 -106.126145 -105.772411
 -104.466482 -102.549752 -100.256263  -97.742337  -95.113388  -92.444264
  -89.792102  -87.201914  -84.706845  -82.327026  -80.070278  -77.935102
  -75.914479  -73.999099  -72.179483  -70.447063  -68.794608  -67.216285
  -65.707565  -64.265021  -62.885987  -61.568167  -60.309239  -59.106585
  -57.957172  -56.857586  -55.804175  -54.793231  -53.821177  -52.884728
  -51.980995  -51.107534  -50.262347  -49.443836]"
acet,CS,perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 253.135341  159.216052   85.698439   29.207066  -13.266651  -44.430954
  -66.72093   -82.230022  -92.648549  -99.27127  -103.089215 -104.874388
 -105.218967 -104.563932 -103.230884 -101.451872  -99.393721  -97.17657
  -94.886864  -92.585148  -90.310703  -88.086241  -85.923492  -83.828059
  -81.80232   -79.846921  -77.961674  -76.14607   -74.399447  -72.720926
  -71.109328  -69.563161  -68.080653  -66.659792  -65.298241  -63.993494
  -62.742728  -61.542947  -60.391077  -59.284082  -58.219084  -57.193427
  -56.204717  -55.250814  -54.329807  -53.439961]"
acet,CS,acet_O_trimer,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.1 6.2 6.3 6.4 6.5 6.6 6.7 6.8
 6.9 7.  7.1 7.2 7.3 7.4 7.5 7.6 7.7 7.8 7.9 8. ]","[614.585643 483.775654 391.102227 318.503332 246.784439 176.369152
 117.987047  72.91598   39.189556  14.465135  -3.312092 -15.800774
 -24.312419 -29.876556 -33.288789 -35.151979 -35.915818 -35.912254
 -35.384723 -34.511965 -33.426007 -32.223577 -30.971779 -29.712279
 -28.467016 -27.246285 -26.055325 -24.897896 -23.777403 -22.696901
 -21.659621 -20.66838  -19.725923 -18.83418  -17.994203 -17.206044
 -16.468753 -15.78045  -15.138447 -14.539397 -13.979505 -13.454761
 -12.961173 -12.494983 -12.052822 -11.63182  -11.229635 -10.844442
 -10.474869 -10.11991   -9.778841  -9.451128  -9.136359  -8.834191
  -8.544313  -8.266427  -8.000237  -7.745432  -7.501694  -7.268691
  -7.046076  -6.833485  -6.630543  -6.43686   -6.252031  -6.075647]"
acet,CS,acet_O_tetramer,"[ 3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2  4.3  4.4  4.5  4.6  4.7  4.8
  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6  5.7  5.8  5.9  6.   6.1  6.2
  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.   7.1  7.2  7.3  7.4  7.5  7.6
  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4  8.5  8.6  8.7  8.8  8.9  9.
  9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8  9.9 10. ]","[ 324.224409  307.252146  291.087759  274.676806  256.691746  235.538652
  209.743995  178.954785  144.45049   108.305726   72.390835   38.08088
    6.311254  -22.342056  -47.585735  -69.335986  -87.664436 -102.758287
 -114.884223 -124.354381 -131.497859 -136.640007 -140.088008 -142.122662
 -142.993525 -142.916931 -142.076696 -140.628173 -138.704794 -136.424019
 -133.889607 -131.19021  -128.397009 -125.562908 -122.723968 -119.902654
 -117.111836 -114.35859  -111.647088 -108.980398 -106.361464 -103.793573
 -101.28067   -98.827488  -96.439553  -94.122923  -91.883625  -89.726948
  -87.656667  -85.674485  -83.77977   -81.96968   -80.239553  -78.583515
  -76.995102  -75.467842  -73.9957    -72.573358  -71.196334  -69.860975
  -68.564369  -67.304209  -66.078685  -64.88636   -63.726098  -62.597008]"
aceh,LI,o1_lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 8.4407450e+00 -2.1840990e+00 -8.3989420e+00 -1.1778548e+01
 -1.3345189e+01 -1.3766143e+01 -1.3479339e+01 -1.2773094e+01
 -1.1837169e+01 -1.0795828e+01 -9.7294620e+00 -8.6888530e+00
 -7.7047090e+00 -6.7941040e+00 -5.9648750e+00 -5.2187400e+00
 -4.5534870e+00 -3.9644570e+00 -3.4456500e+00 -2.9904260e+00
 -2.5920220e+00 -2.2438650e+00 -1.9398060e+00 -1.6742180e+00
 -1.4420790e+00 -1.2389540e+00 -1.0609810e+00 -9.0478900e-01
 -7.6750600e-01 -6.4662700e-01 -5.4001500e-01 -4.4583600e-01
 -3.6251200e-01 -2.8869000e-01 -2.2321700e-01 -1.6511400e-01
 -1.1352700e-01 -6.7744000e-02 -2.7140000e-02  8.8110000e-03
  4.0569000e-02  6.8548000e-02  9.3115000e-02  1.1458700e-01
  1.3326800e-01  1.4944300e-01]"
aceh,LI,o1_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-6.6608790e+00 -1.5509079e+01 -2.0137076e+01 -2.2113915e+01
 -2.2451380e+01 -2.1801547e+01 -2.0584912e+01 -1.9072403e+01
 -1.7437369e+01 -1.5788888e+01 -1.4193571e+01 -1.2690005e+01
 -1.1298294e+01 -1.0026481e+01 -8.8748730e+00 -7.8389970e+00
 -6.9116240e+00 -6.0841290e+00 -5.3473850e+00 -4.6923200e+00
 -4.1102620e+00 -3.5931380e+00 -3.1335700e+00 -2.7249050e+00
 -2.3612260e+00 -2.0372880e+00 -1.7484920e+00 -1.4907990e+00
 -1.2606610e+00 -1.0549760e+00 -8.7101100e-01 -7.0636700e-01
 -5.5892000e-01 -4.2680800e-01 -3.0838900e-01 -2.0221100e-01
 -1.0700200e-01 -2.1642000e-02  5.4863000e-02  1.2338000e-01
  1.8468600e-01  2.3947400e-01  2.8836000e-01  3.3191100e-01
  3.7063000e-01  4.0498000e-01]"
aceh,LI,o1_oh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 1.6509480e+01  1.3019301e+01  1.0452600e+01  8.5370780e+00
  7.0841000e+00  5.9625980e+00  5.0810900e+00  4.3753760e+00
  3.8001080e+00  3.3230400e+00  2.9210600e+00  2.5774930e+00
  2.2801900e+00  2.0202500e+00  1.7910760e+00  1.5877110e+00
  1.4063550e+00  1.2440380e+00  1.0983590e+00  9.6734400e-01
  8.4930500e-01  7.4282100e-01  6.4662400e-01  5.5962000e-01
  4.8084200e-01  4.0943200e-01  3.4462600e-01  2.8573700e-01
  2.3216000e-01  1.8333900e-01  1.3878300e-01  9.8059000e-02
  6.0773000e-02  2.6601000e-02 -4.7610000e-03 -3.3572000e-02
 -6.0048000e-02 -8.4388000e-02 -1.0675800e-01 -1.2730700e-01
 -1.4616700e-01 -1.6345700e-01 -1.7928600e-01 -1.9375100e-01
 -2.0694500e-01 -2.1894900e-01]"
aceh,LI,o2_180,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-29.598149 -36.098564 -38.815151 -39.225303 -38.272078 -36.552127
 -34.441345 -32.175481 -29.89973  -27.700288 -25.625102 -23.697609
 -21.925746 -20.307891 -18.836797 -17.502179 -16.292411 -15.195604
 -14.20025  -13.295581 -12.471731 -11.719824 -11.031967 -10.401186
  -9.821402  -9.287324  -8.794347  -8.338457  -7.916142  -7.524312
  -7.160214  -6.821412  -6.505712  -6.211136  -5.93591   -5.678429
  -5.437238  -5.211018  -4.998586  -4.798867  -4.610879  -4.433745
  -4.26666   -4.108891  -3.959762  -3.818652]"
aceh,LI,o2_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-20.611541 -29.062551 -33.284035 -34.845025 -34.757976 -33.676146
 -32.022278 -30.070231 -27.996472 -25.913211 -23.890134 -21.968701
 -20.171618 -18.509149 -16.983392 -15.591181 -14.326118 -13.179941
 -12.143465 -11.207172 -10.36164   -9.597804  -8.907141  -8.281812
  -7.714714  -7.199492  -6.730506  -6.302777  -5.911913  -5.554033
  -5.225725  -4.923947  -4.646048  -4.389664  -4.15272   -3.933391
  -3.73007   -3.54134   -3.36595   -3.202783  -3.050848  -2.909241
  -2.777145  -2.653806  -2.538529  -2.430674]"
aceh,LI,o2_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -0.856293 -10.89357  -16.62987  -19.59079  -20.772939 -20.83128
 -20.198417 -19.160699 -17.90736  -16.562631 -15.206875 -13.89074
 -12.644639 -11.485172 -10.419657  -9.449268  -8.571225  -7.780401
  -7.070362  -6.4341    -5.864515  -5.35471   -4.898198  -4.488997
  -4.121694  -3.79146   -3.493997  -3.225533  -2.982759  -2.76277
  -2.563033  -2.38133   -2.215713  -2.064491  -1.926177  -1.799467
  -1.683209  -1.576393  -1.478127  -1.387614  -1.304143  -1.227084
  -1.155859  -1.089953  -1.02891   -0.972297]"
aceh,LI,aceh_O2_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-7.0210860e+00 -1.6040232e+01 -2.0817549e+01 -2.2928136e+01
 -2.3385715e+01 -2.2842718e+01 -2.1721110e+01 -2.0293466e+01
 -1.8734053e+01 -1.7152119e+01 -1.5614337e+01 -1.4159418e+01
 -1.2807635e+01 -1.1567365e+01 -1.0439434e+01 -9.4199790e+00
 -8.5024190e+00 -7.6788380e+00 -6.9407090e+00 -6.2796360e+00
 -5.6875130e+00 -5.1567450e+00 -4.6803960e+00 -4.2522180e+00
 -3.8667290e+00 -3.5190060e+00 -3.2048290e+00 -2.9205000e+00
 -2.6627460e+00 -2.4287770e+00 -2.2160000e+00 -2.0223040e+00
 -1.8456680e+00 -1.6843700e+00 -1.5369040e+00 -1.4018750e+00
 -1.2781350e+00 -1.1645760e+00 -1.0602900e+00 -9.6449900e-01
 -8.7640600e-01 -7.9543500e-01 -7.2088300e-01 -6.5233300e-01
 -5.8925500e-01 -5.3117200e-01 -4.7772400e-01 -4.2846600e-01
 -3.8307100e-01 -3.4122900e-01 -3.0256500e-01 -2.6687500e-01
 -2.3387600e-01 -2.0333700e-01 -1.7506600e-01 -1.4883600e-01
 -1.2455100e-01 -1.0197400e-01 -8.0996000e-02 -6.1511000e-02
 -4.3421000e-02 -2.6596000e-02 -1.0939000e-02  3.6280000e-03
  1.7191000e-02  2.9807000e-02  4.1535000e-02  5.2446000e-02
  6.2573000e-02  7.2011000e-02  8.0787000e-02  8.8900000e-02
  9.6484000e-02  1.0350000e-01  1.1000500e-01  1.1604400e-01
  1.2162700e-01  1.2679700e-01  1.3158300e-01  1.3598000e-01
  1.4007400e-01  1.4382600e-01  1.4727000e-01  1.5045300e-01
  1.5336000e-01  1.5602000e-01]"
aceh,LI,aceh_O2_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[213.150109 161.808708 118.238356  81.490203  50.543939  24.610812
   3.121416 -14.368879 -28.259342 -38.945207 -46.829341 -52.317745
 -55.806026 -57.665333 -58.230753 -57.795035 -56.606649 -54.871626
 -52.756906 -50.39545  -47.891384 -45.324733 -42.755997 -40.230165
 -37.77948  -35.426707 -33.186517 -31.067858 -29.074873 -27.208239
 -25.46591  -23.843889 -22.336745 -20.938209 -19.641699 -18.440141
 -17.326733 -16.294892 -15.338313 -14.450933 -13.627244 -12.862079
 -12.150611 -11.488463 -10.871586 -10.296323  -9.759335  -9.257523
  -8.788263  -8.348954  -7.937631  -7.552173  -7.190805  -6.851947
  -6.534121  -6.235964  -5.956115  -5.693506  -5.446724  -5.214881
  -4.996871  -4.791644  -4.59825   -4.415991  -4.243787  -4.081123
  -3.927125  -3.781302  -3.642964  -3.511675  -3.386878  -3.268134
  -3.1551    -3.047387  -2.944678  -2.846661  -2.753101  -2.663661
  -2.578196  -2.496396  -2.418176  -2.343249  -2.271469  -2.202689
  -2.136749  -2.073552]"
aceh,LI,aceh_O6_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-22.174249 -29.392868 -32.759717 -33.760827 -33.343116 -32.105998
 -30.431173 -28.559927 -26.640934 -24.762951 -22.976354 -21.307016
 -19.765428 -18.352553 -17.063752 -15.891185 -14.825703 -13.857512
 -12.977146 -12.175512 -11.444254 -10.77584  -10.163417  -9.601017
  -9.083306  -8.605721  -8.164249  -7.755346  -7.376039  -7.023549
  -6.695515  -6.389814  -6.104522  -5.837905  -5.588424  -5.354697
  -5.135454  -4.929553  -4.735908  -4.553644  -4.381877  -4.219824
  -4.066816  -3.92216   -3.785331  -3.655712  -3.532845  -3.41622
  -3.305473  -3.200151  -3.099898  -3.004398  -2.913346  -2.826409
  -2.743368  -2.663994  -2.588044  -2.515346  -2.445673  -2.378866
  -2.314801  -2.25327   -2.194173  -2.137376  -2.082783  -2.030245
  -1.979723  -1.931027  -1.884138  -1.838913  -1.795364  -1.753298
  -1.712738  -1.673595  -1.635744  -1.599202  -1.563878  -1.529705
  -1.496655  -1.464664  -1.433752  -1.40377   -1.374725  -1.346591
  -1.319326  -1.292859]"
aceh,LI,aceh_O6_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[222.762173 164.191636 115.67252   75.150838  41.266277  13.149937
  -9.796969 -28.07051  -42.159037 -52.575175 -59.84984  -64.510815
 -67.057969 -67.943781 -67.561765 -66.24348  -64.260184 -61.828605
 -59.117785 -56.256968 -53.342859 -50.446249 -47.617452 -44.890972
 -42.289203 -39.825508 -37.506084 -35.332337 -33.301942 -31.409972
 -29.649866 -28.014029 -26.494374 -25.082542 -23.770423 -22.550142
 -21.414415 -20.356351 -19.369743 -17.423226 -16.584727 -15.801706
 -15.069828 -14.385042 -13.743718 -13.142626 -12.578607 -12.048914
 -11.551015 -11.082561 -10.641461 -10.225706  -9.833586  -9.463412
  -9.113774  -8.78321   -8.470484  -8.174368  -7.893848  -7.627815
  -7.375285  -7.135376  -6.907252  -6.690188  -6.483378  -6.286118
  -6.097905  -5.918133  -5.746225  -5.581761  -5.424257  -5.27339
  -5.128697  -4.989885  -4.856643  -4.728645  -4.605658  -4.487422
  -4.373645  -4.264158  -4.158746  -4.057162  -3.959315  -3.864958
  -3.773904  -3.686136]"
aceh,NAT,o1_lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 1.02860558e+02  6.24955900e+01  3.62564540e+01  1.93096700e+01
  8.47564100e+00  1.66471300e+00 -2.49741200e+00 -4.91590000e+00
 -6.19131900e+00 -6.72580300e+00 -6.78955800e+00 -6.56392700e+00
 -6.17010100e+00 -5.68841800e+00 -5.17147000e+00 -4.65284400e+00
 -4.15319300e+00 -3.68437700e+00 -3.25238700e+00 -2.85937200e+00
 -2.50508400e+00 -2.18781900e+00 -1.90509000e+00 -1.65399900e+00
 -1.43154600e+00 -1.23477000e+00 -1.06085500e+00 -9.07200000e-01
 -7.71443000e-01 -6.51454000e-01 -5.45351000e-01 -4.51482000e-01
 -3.68404000e-01 -2.94864000e-01 -2.29764000e-01 -1.72144000e-01
 -1.21177000e-01 -7.61040000e-02 -3.62650000e-02 -1.08500000e-03
  2.99680000e-02  5.73630000e-02  8.15150000e-02  1.02785000e-01
  1.21492000e-01  1.37918000e-01]"
aceh,NAT,o1_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 8.2662049e+01  4.5396540e+01  2.1664264e+01  6.7677970e+00
 -2.3674200e+00 -7.7536720e+00 -1.0711009e+01 -1.2106120e+01
 -1.2508453e+01 -1.2294426e+01 -1.1713426e+01 -1.0929725e+01
 -1.0050406e+01 -9.1440900e+00 -8.2535710e+00 -7.4043340e+00
 -6.6103260e+00 -5.8779280e+00 -5.2086930e+00 -4.6012120e+00
 -4.0523680e+00 -3.5581580e+00 -3.1142060e+00 -2.7160630e+00
 -2.3594090e+00 -2.0401400e+00 -1.7544420e+00 -1.4988070e+00
 -1.2700450e+00 -1.0652630e+00 -8.8188600e-01 -7.1759000e-01
 -5.7033800e-01 -4.3830400e-01 -3.1988300e-01 -2.1365600e-01
 -1.1837000e-01 -3.2909000e-02  4.3722000e-02  1.1239800e-01
  1.7392000e-01  2.2898900e-01  2.7823600e-01  3.2222800e-01
  3.6147600e-01  3.9643300e-01]"
aceh,NAT,o1_oh,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 2.6575709e+01  2.0171570e+01  1.5534075e+01  1.2148866e+01
  9.6572140e+00  7.7959530e+00  6.3835910e+00  5.2984140e+00
  4.4527230e+00  3.7829760e+00  3.2436720e+00  2.8022930e+00
  2.4354980e+00  2.1263920e+00  1.8626110e+00  1.6349940e+00
  1.4366930e+00  1.2625140e+00  1.1084880e+00  9.7154100e-01
  8.4924400e-01  7.3964000e-01  6.4113100e-01  5.5236200e-01
  4.7218700e-01  3.9962900e-01  3.3383000e-01  2.7406000e-01
  2.1968700e-01  1.7016500e-01  1.2502200e-01  8.3853000e-02
  4.6297000e-02  1.2041000e-02 -1.9196000e-02 -4.7670000e-02
 -7.3619000e-02 -9.7260000e-02 -1.1879000e-01 -1.3839500e-01
 -1.5624400e-01 -1.7248300e-01 -1.8726600e-01 -2.0070500e-01
 -2.1292200e-01 -2.2402300e-01]"
aceh,NAT,o2_180,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 53.474279  19.897051  -0.949746 -13.539678 -20.792611 -24.622773
 -26.285424 -26.599367 -26.090844 -25.10167  -23.855388 -22.495753
 -21.112907 -19.761442 -18.472606 -17.262531 -16.137689 -15.098564
 -14.142125 -13.263433 -12.456697 -11.715911 -11.035224 -10.409111
  -9.832454  -9.300577  -8.80923   -8.354587  -7.933223  -7.542067
  -7.178383  -6.83972   -6.523914  -6.229007  -5.953264  -5.695105
  -5.453135  -5.226058  -5.012732  -4.812095  -4.623192  -4.445139
  -4.277138  -4.118458  -3.968431  -3.826438]"
